1503347272,29.23,24.87
1503347332,28.82,22.50
1503347392,28.47,22.98
1503347452,28.38,23.77
1503347512,28.48,24.25
1503347572,28.68,25.00
1503347632,29.01,25.22
1503347692,29.13,24.33
1503347752,29.26,25.27
1503347812,29.46,25.12
1503347872,29.43,22.91
1503347932,29.27,22.87
1503347992,29.19,23.08
1503348052,29.35,23.91
1503348112,29.54,23.43
1503348172,29.68,23.19
1503348232,29.74,23.21
1503348292,29.81,23.42
1503348352,29.85,23.46
1503348412,30.00,22.64
1503348472,29.83,22.55
1503348532,29.71,24.21
1503348592,29.92,23.73
1503348652,30.00,22.80
1503348712,30.09,22.86
1503348772,30.32,22.74
1503348832,30.40,21.28
1503348892,30.48,21.84
1503348952,30.28,20.52
1503349012,30.25,21.29
1503349072,30.41,21.79
1503349132,30.31,20.75
1503349192,29.90,20.75
1503349252,29.54,20.78
1503349312,29.30,22.00
1503349372,29.45,22.83
1503349432,29.62,22.09
1503349492,29.76,22.70
1503349552,29.81,21.56
1503349612,29.59,21.39
1503349672,29.68,23.12
1503349732,30.00,22.71
1503349792,30.30,22.29
1503349852,30.21,20.81
1503349912,29.81,21.05
1503349972,29.73,22.74
1503350032,29.93,23.39
1503350092,30.32,22.97
1503350152,30.51,22.10
1503350212,30.27,20.53
1503350272,29.82,19.43
1503350332,29.63,20.78
1503350392,29.82,21.59
1503350452,30.21,22.83
1503350512,30.49,21.63
1503350572,30.65,20.33
1503350632,30.16,18.75
1503350692,29.85,19.81
1503350752,29.77,20.69
1503350812,29.92,21.57
1503350872,30.02,20.84
1503350932,30.16,21.12
1503350992,30.42,20.37
1503351052,30.62,20.52
1503351112,30.69,20.52
1503351172,30.86,20.88
1503351232,30.91,21.31
1503351292,30.72,19.78
1503351352,30.34,19.91
1503351412,30.30,21.09
1503351472,30.13,19.65
1503351532,30.03,19.98
1503351592,29.96,20.12
1503351652,29.98,20.43
1503351712,30.16,21.02
1503351772,30.32,21.68
1503351832,30.47,21.32
1503351892,30.53,20.24
1503351952,30.51,19.04
1503352012,30.61,19.46
1503352072,30.89,19.35
1503352132,30.82,18.49
1503352192,30.38,18.49
1503352252,30.33,19.20
1503352312,30.45,20.13
1503352372,30.68,21.23
1503352432,30.91,21.05
1503352492,31.15,20.36
1503352552,31.27,20.18
1503352612,31.46,19.18
1503352672,31.60,18.84
1503352732,31.60,19.36
1503352792,31.67,19.23
1503352852,31.57,19.36
1503352912,31.21,17.43
1503352972,31.02,18.72
1503353032,31.25,18.92
1503353092,31.53,19.26
1503353152,31.80,18.51
1503353212,31.54,17.39
1503353272,31.27,18.17
1503353332,31.31,19.10
1503353392,31.57,18.67
1503353452,31.74,18.59
1503353512,32.04,18.88
1503353572,32.26,18.74
1503353632,32.32,18.07
1503353692,31.98,17.85
1503353752,31.73,19.16
1503353812,31.26,17.91
1503353872,31.05,18.46
1503353932,31.06,18.93
1503353992,31.14,18.59
1503354052,31.23,18.73
1503354112,31.36,19.85
1503354172,31.42,19.72
1503354232,31.57,19.48
1503354292,31.71,18.12
1503354352,31.51,18.44
1503354412,31.36,18.19
1503354472,31.02,18.15
1503354532,30.98,19.55
1503354592,31.29,19.61
1503354652,31.65,19.36
1503354712,31.97,18.91
1503354772,32.26,18.94
1503354832,32.08,17.17
1503354892,31.78,18.06
1503354952,31.65,18.50
1503355012,31.68,18.26
1503355072,31.74,18.82
1503355132,31.60,18.63
1503355192,31.34,18.30
1503355252,31.11,19.14
1503355312,31.18,19.56
1503355372,31.07,19.28
1503355432,31.23,20.12
1503355492,31.38,18.62
1503355552,31.28,18.30
1503355612,31.34,19.07
1503355672,31.55,19.10
1503355732,31.84,19.55
1503355792,32.07,18.20
1503355852,31.82,18.09
1503355912,31.42,17.27
1503355972,31.06,18.55
1503356032,31.12,19.87
1503356092,31.49,19.11
1503356152,31.82,19.67
1503356212,31.78,17.91
1503356272,31.42,17.01
1503356332,31.24,18.16
1503356392,31.28,18.81
1503356452,31.52,19.03
1503356512,31.63,19.20
1503356572,31.61,19.62
1503356632,31.78,19.37
1503356692,31.81,18.95
1503356752,31.73,18.85
1503356812,31.22,17.70
1503356872,30.89,17.94
1503356932,30.69,18.09
1503356992,30.78,18.62
1503357052,31.08,19.37
1503357112,31.36,19.89
1503357172,31.45,19.55
1503357232,31.66,19.90
1503357292,31.92,19.63
1503357352,31.85,18.47
1503357412,31.80,18.16
1503357472,31.73,17.49
1503357532,31.38,17.49
1503357592,31.30,18.07
1503357652,31.34,18.45
1503357712,31.49,17.94
1503357772,31.44,18.73
1503357832,31.27,17.63
1503357892,31.19,18.17
1503357952,31.21,18.61
1503358012,30.99,17.78
1503358072,31.06,18.63
1503358132,31.06,18.33
1503358192,31.07,18.14
1503358252,31.06,18.18
1503358312,31.26,18.59
1503358372,31.46,18.88
1503358432,31.64,18.92
1503358492,31.50,17.72
1503358552,31.37,18.04
1503358612,31.42,18.18
1503358672,31.54,18.74
1503358732,31.75,18.75
1503358792,31.86,18.22
1503358852,31.84,18.72
1503358912,31.92,17.30
1503358972,31.68,16.99
1503359032,31.64,17.79
1503359092,31.60,18.10
1503359152,31.55,17.37
1503359212,31.51,18.61
1503359272,31.19,18.46
1503359332,30.97,18.04
1503359392,30.82,18.61
1503359452,30.74,18.23
1503359512,30.67,18.83
1503359572,30.71,19.32
1503359632,30.85,19.42
1503359692,31.04,19.15
1503359752,31.27,19.39
1503359812,31.34,19.40
1503359872,31.19,18.62
1503359932,31.10,18.38
1503359992,30.97,18.60
1503360052,30.87,18.41
1503360112,30.78,18.74
1503360172,30.90,19.79
1503360232,30.87,19.20
1503360292,30.90,19.13
1503360352,30.98,19.59
